Windspeed,Lux,Humidity,Ext. Temperature,Station Temperature,Sea Level Pressure,Station Altitude,Absolute Pressure,Solar Irradiance
14.274,692.383545,89,25.24,29.78,1021.404,61,1005.964,206.1871817
15.324,688.6494,88.4,25.18,29.74,1021.466,60.6,1006.026,212.436105
15.761,691.687025,88.8,25.1,29.62,1021.418,61,1005.978,205.481595
18.252,689.8183,89.2,25.12,29.62,1021.256,62,1005.816,211.3827267
15.0255,688.552295,89.6,25.16,29.62,1021.364,61.2,1005.924,212.30696
13.311,693.092355,89.2,25.06,29.5,1021.286,61.4,1005.846,208.1315917
18.0345,690.89097,89.2,25.06,29.5,1021.362,61,1005.922,208.838235
13.899,692.68851,89.2,25.02,29.4,1021.346,61.2,1005.906,206.0623583
13.571,696.916015,90,25.1,29.48,1021.358,61.6,1005.918,216.7372483
12.7545,691.503565,90,25.1,29.5,1021.214,62.6,1005.774,206.38822
14.8565,687.978845,90,25.1,29.5,1021.114,62.2,1005.674,210.5012
14.9185,688.16545,90,25.1,29.54,1021.148,63,1005.708,211.0610167
12.029,686.8374,90,25.1,29.46,1021.132,63.4,1005.692,206.76088
13.5075,691.802415,90,25.1,29.5,1021.14,63,1005.7,206.156585
12.2625,686.45444,90,25.06,29.5,1021.116,63,1005.676,207.4580067
11.909,688.594145,90,25.1,29.5,1021.312,61.4,1005.872,211.8651733
14.315,691.695015,90,25.1,29.58,1021.356,61,1005.916,206.14954
14.8475,687.90757,90,24.94,29.5,1021.268,61.6,1005.828,209.9955317
10.3445,686.68274,90,24.94,29.42,1021.208,62.8,1005.768,206.2537067
13.888,692.68851,90,25.1,29.5,1021.198,62.8,1005.758,206.0623583
15.0995,688.58479,90,24.98,29.5,1021.202,62,1005.762,212.6552767
15.742,689.051295,90,25.06,29.5,1021.194,62,1005.754,210.5990517
13.4295,691.566775,90.4,25.1,29.58,1021.134,62.8,1005.694,206.2906183
19.572,688.95176,90.4,25.14,29.6,1021.18,63.4,1005.74,211.2171783
18,692.8369,90,25.1,29.6,1021.16,63,1005.72,208.558705
13.5,691.66684,90.6,25.1,29.62,1021.146,63,1005.706,206.12047
17.849,694.204185,90.6,25.1,29.7,1021.126,63,1005.686,221.267485
13.1805,689.384165,90,25.1,29.62,1021.138,62.6,1005.698,210.22482
11.2845,687.4872,90.4,25.1,29.42,1021.186,63,1005.746,207.0671917
11.8195,688.250255,90,24.98,29.5,1021.216,62.4,1005.776,211.01905
17.5365,694.832865,90,24.82,29.5,1021.228,62,1005.788,222.7949067
12.484,689.01395,90,24.92,29.5,1021.198,62.8,1005.758,211.1046667
13.5865,694.10836,90,25.04,29.58,1021.19,62.8,1005.75,214.10335
15.2625,688.6494,90,24.98,29.6,1021.068,64,1005.628,212.3649017
7.305,682.6441,90,25.02,29.6,1021.032,64,1005.592,204.90806
18.135,692.705815,91,25.06,29.62,1020.94,64.2,1005.508,208.4331767
12.434,689.813715,90.6,25.06,29.7,1020.888,65.4,1005.456,208.55584
13.2005,690.59246,90,24.88,29.64,1020.804,65.6,1005.374,206.49532
13.5,691.66684,90,24.88,29.6,1020.768,66.4,1005.338,206.12047
16.636,691.466975,90,24.96,29.6,1020.7,67,1005.27,205.5974
12.0365,686.85997,90,24.92,29.6,1020.672,67,1005.242,206.75153
16.6365,693.46909,90,24.94,29.6,1020.64,67,1005.21,212.2106333
17.9665,694.39836,90,24.9,29.6,1020.648,67,1005.218,221.3089817
8.5395,682.40682,90,24.9,29.6,1020.628,66.6,1005.198,204.3506667
10.651,685.854445,90,24.82,29.52,1020.584,67,1005.154,207.5326117
17.2715,691.895395,90,24.86,29.5,1020.688,67,1005.258,205.6490833
16.6435,693.46909,90,24.74,29.5,1020.66,66.6,1005.23,212.2106333
18,692.8369,90,24.76,29.4,1020.642,67,1005.212,208.558705
13.547,696.786515,90,24.88,29.44,1020.646,67,1005.216,216.730095
7.5,682.581465,90,24.88,29.42,1020.546,67.2,1005.116,205.15157
18.1245,689.89132,90,24.8,29.42,1020.506,68,1005.076,210.5495217
12.6495,691.69114,90,24.72,29.3,1020.496,68,1005.066,206.2759333
22.9575,687.41102,90,24.68,29.34,1020.476,68,1005.046,204.5365217
13.5,691.66684,90,24.68,29.3,1020.478,68.6,1005.048,206.12047
13.563,697.413085,90.4,24.8,29.3,1020.406,69,1004.976,217.364285
9.1215,682.666865,90,24.72,29.3,1020.372,69,1004.942,203.8904817
15,688.316635,90,24.6,29.22,1020.352,69,1004.922,211.43146
18,692.8369,91,24.76,29.3,1020.418,68.6,1004.988,208.558705
18.073,695.69282,90.6,24.72,29.38,1020.446,69,1005.016,218.8961683
19.9575,697.70422,90,24.64,29.24,1020.346,69.2,1004.916,215.6572033
15.224,688.6494,90.4,24.6,29.2,1020.266,70,1004.844,212.3649017
15.0365,688.552295,90.4,24.68,29.3,1020.216,70.2,1004.796,212.30696
18.185,690.150645,90,24.48,29.22,1020.248,70.6,1004.828,208.0550583
12,686.93431,90,24.6,29.2,1020.244,70,1004.824,206.60476
17.8665,695.06942,90,24.6,29.2,1020.236,70.4,1004.816,222.08434
18.044,693.498265,90,24.54,29.18,1020.226,69.6,1004.806,215.24308
21,689.17348,90,24.54,29.02,1020.274,70,1004.85,213.2297433
10.135,682.49197,90,24.52,29.04,1020.296,69.6,1004.87,203.3717383
10.148,684.122045,90,24.44,28.96,1020.28,70,1004.858,204.2482533
9.9605,682.28506,90.6,24.44,28.9,1020.258,70,1004.838,202.6532733
18.3035,690.071655,91,24.6,28.94,1020.266,70,1004.846,207.93795
22.972,687.41102,90.4,24.46,28.98,1020.248,70.2,1004.828,204.5365217
16.6025,692.75591,90,24.3,28.9,1020.232,70.6,1004.812,206.0597217
16.019,692.623765,91,24.4,28.9,1020.204,71,1004.784,205.9281283
10.5895,685.521915,91,24.4,28.98,1020.184,71,1004.764,205.9442567
19.4295,688.342455,91,24.4,28.92,1020.198,71,1004.778,211.3653917
9.003,682.798175,91,24.4,28.96,1020.122,71.4,1004.702,204.1014367
13.4855,691.510365,91,24.44,28.92,1020.108,71,1004.688,206.2536833
7.7185,682.507385,91,24.4,28.88,1020.112,71.4,1004.692,205.3273
12.078,688.860475,91,24.44,28.8,1020.108,72,1004.688,211.2229517
16.868,694.366305,91,24.44,28.88,1019.94,72.8,1004.52,218.9059117
20.4525,688.72549,91,24.36,28.8,1019.994,72,1004.574,212.312415
13.946,688.505045,91,24.32,28.8,1019.998,72,1004.578,211.8756667
13.588,691.864515,91,24.32,28.8,1019.976,72.4,1004.556,205.9994783
12.1175,688.788085,91,24.4,28.8,1020.048,71.6,1004.628,211.2772117
16.51,691.964615,91,24.34,28.78,1020.046,72,1004.626,205.2735417
20.179,688.545725,91,24.26,28.7,1020.006,72.8,1004.586,211.26769
13.525,690.4296,91,24.24,28.7,1019.922,72.8,1004.502,206.47731
16.5145,691.981985,91,24.2,28.7,1019.946,72.4,1004.526,205.2923517
16.3225,696.503025,91,24.36,28.76,1019.996,72.8,1004.576,218.1711883
14.7815,687.88729,91,24.36,28.8,1020.048,72.8,1004.628,209.8860783
19.2035,688.943405,91,24.38,28.84,1019.928,72.4,1004.508,213.0554467
18.6775,689.546815,91,24.3,28.8,1019.976,72,1004.556,213.65266
11.758,688.113745,91,24.38,28.76,1020.004,72.4,1004.584,210.6248
14.9355,688.42321,91,24.34,28.88,1019.988,72.4,1004.568,211.8020483
14.987,688.484965,91,24.32,28.8,1019.998,72.6,1004.578,212.181765
17.0585,694.08705,91,24.4,28.8,1020.05,72.6,1004.63,218.6614333
9.371,682.736565,91,24.26,28.84,1020.094,71.4,1004.674,203.64139
9.95,682.260835,91,24.38,28.8,1020.154,71,1004.734,202.5524467
10.7585,686.89627,91,24.4,28.86,1020.154,71.4,1004.734,206.35777
16.8455,692.052495,91,24.32,28.86,1020.202,71,1004.782,205.7215117
18.452,689.770045,91,24.26,28.82,1020.268,70,1004.848,212.0036367
17.0935,691.99481,91,24.3,28.9,1020.292,70.8,1004.868,205.7311267
14.791,687.908635,91,24.26,28.8,1020.374,69.2,1004.948,209.9955317
16.211,692.858495,91,24.38,28.88,1020.45,68.8,1005.02,206.447135
10.644,685.851065,91,24.38,28.9,1020.356,69.6,1004.926,207.5112383
16.6245,692.682055,91,24.22,28.86,1020.392,69.2,1004.962,205.91928
12.4925,690.72048,91,24.2,28.74,1020.442,69,1005.012,206.3683533
18.185,690.150645,91,24.2,28.78,1020.458,68.6,1005.028,208.0550583
12.984,689.052205,91,24.2,28.78,1020.55,67.4,1005.12,210.955765
19.645,689.09741,91,24.2,28.7,1020.654,67,1005.224,210.7748867
15.8895,691.70046,91,24.24,28.74,1020.69,67,1005.26,205.471435
9.8175,682.3325,91,24.24,28.78,1020.686,67,1005.256,202.8448083
16.792,692.135815,91,24.28,28.8,1020.764,65.8,1005.334,205.8233517
10.9465,687.4353,91.8,24.52,28.88,1020.848,65.8,1005.418,206.9165917
8.262,682.674195,92,24.6,29.02,1020.924,64.8,1005.49,204.3510433
13.962,688.50547,92,24.6,29.14,1021.012,64,1005.574,211.8756667
19.2935,688.633715,91,24.6,29.06,1021.014,63.6,1005.574,212.0048767
15.9005,691.73809,91,24.64,29.1,1021.038,64,1005.598,205.47849
19.204,688.943405,91.6,24.78,29.16,1021.062,63.6,1005.622,213.0554467
10.6055,685.71879,92,24.98,29.36,1021.074,63.6,1005.634,206.9449017
13.2535,689.597245,92,25.2,29.66,1021.052,63.8,1005.612,209.47351
10.2665,685.521435,92,25.2,29.82,1021.104,63,1005.664,205.93513
12.884,688.801025,92,25.24,29.9,1021.158,63,1005.718,211.3110617
18.528,689.32857,91.2,25.4,29.94,1021.138,63,1005.698,212.89583
11.4175,687.509605,92,25.46,30.2,1021.246,61.8,1005.806,207.310775
21.735,691.35215,92,25.58,30.56,1021.35,61,1005.91,220.22115
19.5645,688.885745,91.4,25.82,30.88,1021.366,61.2,1005.926,211.316095
14.784,687.627975,91,25.98,31.12,1021.374,61.2,1005.934,207.6987917
9.705,682.922245,90.4,26.06,31.14,1021.376,60.6,1005.936,203.2651317
15.1205,688.59594,90.4,26.1,31.18,1021.448,60.2,1006.008,212.6552767
17.0855,694.54168,90,26.1,31.28,1021.552,59.4,1006.108,219.623395
15.4985,688.5103,90,26.1,31.56,1021.568,59.4,1006.128,212.8919417
17.349,691.361545,90,26.2,31.88,1021.622,59,1006.178,206.5340883
13.192,689.38136,90,26.24,32.04,1021.63,59,1006.186,210.1480767
20.569,688.838165,89.4,26.32,32.24,1021.666,58.6,1006.216,212.52556
19.2765,688.76128,86.2,26.16,32.2,1021.738,57.8,1006.288,212.570795
17.342,691.92084,85.8,26.2,32.3,1021.808,57.6,1006.358,205.68072
19.7485,688.441155,85.8,26.24,32.3,1021.776,57.6,1006.326,210.0853083
17.478,691.820425,86.4,26.56,32.42,1021.734,58.4,1006.284,207.2286283
11.9665,687.09774,84.8,26.52,32.62,1021.734,58.4,1006.284,206.44946
15.1165,688.723945,84.8,26.86,32.88,1021.732,58,1006.282,212.189675
17.049,692.899225,86,27.06,33.16,1021.748,58.4,1006.298,207.29427
16.7755,691.12166,86,27.42,33.52,1021.74,58.4,1006.29,205.8889617
15.0875,688.626155,83.2,28.06,33.72,1021.732,58,1006.282,212.4825333
19.376,688.118195,81.4,28,34.06,1021.722,58,1006.272,211.3240833
15.572,692.396075,82.2,27.72,34.3,1021.742,58.4,1006.292,205.97706
14.674,691.67256,81.6,27.76,34.68,1021.718,58,1006.268,206.0815317
19.2055,688.943405,81.6,28,34.92,1021.826,57.6,1006.376,213.0204317
20.299,688.724075,81.6,28.88,35.2,1021.798,57.8,1006.348,212.3467183
19.1655,689.072665,79.6,29.4,35.48,1021.918,56.6,1006.468,213.770085
17.8295,694.248365,74.4,28.76,35.58,1021.962,56.4,1006.512,221.3741517
16.6015,692.75591,72.2,28.4,35.42,1021.858,57.6,1006.408,206.0597217
11.4965,687.92753,71,28.28,35.54,1021.806,58,1006.356,209.9947633
21.522,691.067305,72,28.06,35.5,1021.864,57,1006.414,218.166955
13.5335,690.49678,74.8,28.34,35.58,1021.916,57,1006.466,206.492675
15.3055,688.6494,73.6,28.36,35.7,1021.862,57,1006.412,212.436105
16.1785,692.859845,72.4,28.36,35.62,1021.686,57.8,1006.236,206.4634433
12.599,690.455365,71.8,28.2,35.56,1021.652,58.6,1006.202,206.61227
18.5355,689.406325,72.2,28.16,35.56,1021.696,58.6,1006.246,212.8665583
16.603,692.75591,70.6,27.24,35,1021.396,60.4,1005.956,206.0597217
12.765,691.51526,73.4,27.36,34.9,1021.286,61.4,1005.846,206.3687817
14.1255,691.99288,73.8,27.4,34.9,1021.282,61.4,1005.842,206.1095367
18.008,692.19649,73.2,27.32,34.84,1021.324,61.4,1005.884,208.1299783
11.805,688.473105,73.6,27.4,34.8,1021.188,62.6,1005.748,211.74454
13.8255,693.50278,73.2,27.48,34.88,1021.002,64.2,1005.568,210.011935
20.1385,688.293985,76.8,28.08,35.08,1020.962,65,1005.528,210.7962167
15.5225,688.536865,74,28.04,34.98,1020.818,65.4,1005.388,212.9873333
19.1455,689.09318,75.2,28.08,34.98,1020.758,66.6,1005.328,213.88397
21.433,690.974185,74.4,28.08,35.1,1020.688,66.6,1005.258,217.6944867
15.832,692.255875,76,28.24,35.14,1020.616,67.4,1005.186,205.6062217
22.2515,690.88707,74.8,28.36,35.36,1020.512,68,1005.082,218.7186067
12.1675,688.887445,72.4,28.36,35.4,1020.464,68.4,1005.034,211.3385283
17.0685,691.880155,75.8,29.74,35.48,1020.448,69,1005.018,205.6791583
18.648,689.46646,77,33.46,35.72,1020.348,69.4,1004.922,213.519455
15.1855,688.616905,71.8,36.22,36.12,1020.284,70.4,1004.86,212.6552767
15.1635,688.74301,79.4,23.56,29.04,1020.466,68.8,1005.038,212.0310017
13.1015,689.380645,97,23.74,23.46,1020.714,66.2,1005.284,210.1480767
19.848,688.536675,97,23.14,23.98,1020.914,64.6,1005.484,209.8686717
15.0935,688.58479,96,23.24,24.62,1020.7,66.2,1005.27,212.5458233
19.148,689.09318,96,23.56,25.14,1020.592,67.4,1005.162,213.88397
18.041,695.74388,95,23.26,25.56,1020.33,69.6,1004.902,218.5703833
17.875,695.02063,95,23.22,25.92,1020.294,70,1004.87,222.2072567
9.9515,682.260835,94.8,23.3,26.18,1020.328,69.6,1004.9,202.5524467
16.7345,692.62326,94,23.22,26.38,1020.14,71.6,1004.72,206.0938967
15.0185,688.552295,94,23.4,26.52,1020.082,71.2,1004.662,212.30696
13.363,689.308935,94,23.24,26.64,1020.046,72,1004.626,210.113905
14.989,688.484965,93.4,23.14,26.72,1019.988,72.4,1004.568,212.181765
16.1575,692.522935,93,22.94,26.8,1019.976,72,1004.556,205.8871317
21.106,690.79311,93,23.06,26.78,1019.918,72.6,1004.498,216.4104083
22.098,690.93422,93,23.02,26.58,1019.938,73,1004.518,218.8923717
14.774,688.101605,93,23.02,26.54,1020.004,72,1004.584,210.7350367
13.65,691.93102,93,23.18,26.5,1020.12,71.6,1004.7,206.01617
19.209,688.93783,93,23.04,26.58,1020.064,72,1004.644,213.0204317
17.3995,693.783515,93,23.04,26.78,1020.124,71.2,1004.704,217.5608217
12.2375,689.45014,93,23.18,26.86,1020.15,71.2,1004.73,210.1437417
12.8915,688.801025,93,22.98,26.9,1020.122,71.2,1004.702,211.3110617
17.829,694.262675,93,23,26.96,1020.188,71.2,1004.768,221.3743833
11.8625,688.573865,93,23.28,27.04,1020.224,70.8,1004.804,211.83308
16.9955,692.29802,93,23.26,27.16,1020.254,70,1004.832,205.7406
14.3915,692.102805,93,23.38,27.2,1020.33,69.6,1004.904,205.9420833
15.361,688.6494,93,23.5,27.26,1020.466,68.6,1005.036,212.5073083
15.2625,688.6494,93,23.54,27.3,1020.434,69,1005.004,212.3649017
15.1585,688.74301,93,23.52,27.26,1020.408,68.6,1004.978,212.0310017
15.7775,691.62871,93,23.6,27.26,1020.508,68.2,1005.078,205.6265667
13.527,690.4296,93,23.28,27.2,1020.506,68,1005.076,206.47731
15.7435,691.660615,93,23.48,27.08,1020.458,68.4,1005.028,205.4640983
14.111,692.345595,93,23.52,27.1,1020.48,68.8,1005.05,206.2318933
16.0565,692.63641,93,23.44,27.02,1020.496,68,1005.066,205.9651183
16.601,692.75591,93,23.28,27.1,1020.566,67.8,1005.136,206.0597217
12.868,688.79369,93,23.52,27.22,1020.658,67,1005.228,211.295015
18.8825,689.64001,93,23.7,27.36,1020.778,65.8,1005.348,215.3185133
10.6555,685.88156,93,23.74,27.48,1020.87,64.6,1005.44,207.5936967
15.653,692.36198,93,23.78,27.56,1020.98,64.4,1005.544,205.733895
15.627,692.45888,93,23.62,27.52,1021.104,63.6,1005.664,205.828955
15.4385,688.51504,92.4,23.42,27.38,1021.106,63.4,1005.666,212.9873333
20.8715,689.04557,92.4,23.3,27.3,1021.298,61.4,1005.858,213.3865833
21.612,691.170855,92.6,23.28,27.36,1021.416,60.8,1005.976,218.6090467
15.2745,688.6494,93,23.52,27.44,1021.588,59.6,1006.144,212.3649017
23.541,691.28598,93,23.6,27.56,1021.608,59,1006.164,220.2956567
12.191,686.54735,93,23.68,27.68,1021.7,58.6,1006.252,207.0054933
21.2215,690.806725,93,23.7,27.76,1021.684,58,1006.234,216.8161683
11.3955,687.63415,93,23.66,27.8,1021.716,58.4,1006.266,208.1896383
17.5675,694.828505,92,23.6,27.74,1021.762,58.8,1006.312,222.7949067
17.035,693.466025,92,23.68,27.66,1021.782,58,1006.332,212.9124467
19.219,688.921105,92.6,23.72,27.64,1021.738,58,1006.288,212.9504017
15.1765,688.797805,93,23.72,27.6,1021.69,58.8,1006.24,212.0222483
14.236,686.8694,93,23.76,27.7,1021.62,58.6,1006.174,206.1046533
13.843,692.757085,93,23.72,27.7,1021.668,58.2,1006.218,206.16596
15.2685,688.6494,92.8,23.68,27.7,1021.868,57,1006.418,212.3649017
10.75,686.757005,92,23.4,27.62,1021.96,56.6,1006.51,206.3752267
16.414,696.204365,92,23.34,27.58,1021.972,56,1006.522,219.0343183
11.8005,688.473105,92,23.34,27.46,1022.008,56,1006.558,211.74454
17.6405,691.63525,92,23.28,27.4,1022.05,55,1006.6,208.1333883
20.425,688.789345,92,23.32,27.44,1022.062,55.8,1006.612,212.3522267
17.3865,695.136085,92.8,23.48,27.5,1022.082,55.4,1006.632,222.3521517
18.5815,692.035685,92,23.28,27.5,1022.122,55,1006.672,208.8444267
11.708,688.106735,92,23.26,27.58,1022.154,54.6,1006.704,210.6248
13.6315,690.211915,92,23.34,27.42,1022.202,54.2,1006.752,206.3857617
17.861,695.06942,92,23.38,27.46,1022.228,54.2,1006.778,222.08434
13.824,690.85218,92,23.26,27.46,1022.188,55,1006.738,205.9822133
19.9575,697.70422,92,23.14,27.4,1022.092,55,1006.642,215.6572033
13.2515,689.597245,92,23.14,27.36,1022.144,55,1006.694,209.47351
18.265,690.07881,92,23.1,27.24,1022.044,54,1006.594,208.1628067
15.38,688.6494,92,23.18,27.04,1022.084,54.8,1006.634,212.5073083
15.701,692.152005,92,23.22,27.18,1022.12,54.4,1006.67,205.52495
14.2,691.703505,92,23.18,27.3,1022.06,54.8,1006.61,206.1877417
14.8505,687.978845,92,23.14,27.34,1022.092,55.6,1006.642,210.5012
19.121,688.95616,92,23.06,27.3,1022.048,55.6,1006.598,213.9432117
19.216,688.921105,92,23.1,27.28,1021.996,56,1006.546,212.9504017
24.003,687.41102,92,23.02,27.12,1022.112,54.8,1006.662,204.5365217
12.4635,690.42233,92,22.88,27.04,1022.088,55.4,1006.638,206.6020267
15.495,688.499505,92,22.84,26.96,1022.06,55,1006.61,212.8919417
16.259,694.71224,92,22.98,26.72,1022.046,55.2,1006.596,218.9998833
19.1905,688.98503,92,22.94,26.64,1022.166,55.2,1006.716,213.223075
14.3395,688.195765,92,22.84,26.62,1022.148,54.6,1006.698,210.793955
7.613,682.61434,92,22.72,26.54,1022.136,54.6,1006.686,205.15482
14.329,691.75481,92,22.84,26.6,1022.146,54.6,1006.696,206.156595
15.158,688.74301,92,22.68,26.6,1022.054,55.4,1006.604,212.0310017
12.4245,689.968425,92,22.74,26.5,1022.082,55.8,1006.632,207.8643433
14.206,691.736175,92,22.74,26.5,1022.002,55.8,1006.552,206.192445
12.628,687.96418,92,22.72,26.52,1021.966,56,1006.516,210.3309283
13.4015,694.912325,92,22.72,26.6,1021.898,56.4,1006.448,216.2978283
15.353,688.6494,92,22.88,26.58,1022.006,56,1006.556,212.5073083
18.378,690.06769,92,22.72,26.5,1022.122,55.2,1006.672,208.047265
15.374,688.6494,92,22.92,26.5,1022.228,54,1006.774,212.5073083
14.409,692.3603,92.4,23,26.5,1022.348,53.6,1006.89,206.226485
13.9445,688.505045,93,23.02,26.56,1022.35,52.8,1006.89,211.8756667
18.4125,690.278075,93,23.06,26.64,1022.354,52.4,1006.898,207.88177
15.8185,691.59108,92.6,23.06,26.7,1022.368,53,1006.908,205.613355
10.6315,685.844305,92.6,23.1,26.7,1022.376,53,1006.916,207.4885817
16.0975,691.983665,92,23.08,26.7,1022.35,52.6,1006.892,205.384315
17.813,694.28618,92,22.96,26.7,1022.302,53.4,1006.848,221.2963483
15.9105,691.254115,92.4,23.06,26.7,1022.232,53.8,1006.778,205.75419
14.8185,687.978845,92,23.02,26.7,1022.124,54.6,1006.674,210.5012
20.177,688.521465,92,22.92,26.68,1022.074,55,1006.624,211.232675
17.566,694.828505,92,22.88,26.6,1022.134,55,1006.684,222.7949067
16.2685,693.342185,92,22.9,26.6,1022.084,55,1006.634,211.8016633
9.937,682.260835,92,22.94,26.64,1022,55.4,1006.55,202.5524467
18.082,690.19688,92,22.98,26.7,1021.986,56.2,1006.536,208.2060667
13.3145,693.21835,92,22.9,26.7,1021.894,57.4,1006.444,209.00082
16.278,692.333295,92,22.94,26.66,1021.762,57.4,1006.312,205.6201833
12.4855,690.28827,92,22.9,26.7,1021.77,57.8,1006.32,206.3115733
19.585,688.93674,92,22.9,26.68,1021.776,57.4,1006.326,211.2171783
19.173,689.04219,92,22.9,26.64,1021.796,57.4,1006.346,213.643045
24.9535,687.41102,92,22.86,26.6,1021.652,59.2,1006.204,204.5365217
18.214,696.1777,92,22.9,26.6,1021.488,60,1006.048,216.9349667
8.9785,682.798175,92,22.86,26.6,1021.49,60.4,1006.05,204.0941167
17.093,694.54168,92,22.9,26.6,1021.218,62.4,1005.778,219.6159217
12.8265,691.809105,92,22.8,26.5,1021.026,64.2,1005.588,206.241145
16.6,692.75591,92,22.68,26.42,1020.962,64.6,1005.528,206.0597217
17.393,690.796805,92,22.8,26.46,1020.982,64.8,1005.546,205.7086783
14.797,687.908635,92,22.8,26.38,1021.01,64,1005.574,209.9955317
20.27,688.763565,92,22.64,26.3,1020.974,65,1005.538,211.9589267
13.392,694.49483,92,22.6,26.26,1020.898,65,1005.466,214.953855
15.711,691.58337,92,22.56,26.2,1020.784,65.6,1005.354,205.6054017
18.29,697.25191,92,22.48,26.24,1020.736,66,1005.306,214.9693117
14.8945,688.25991,92,22.6,26.3,1020.632,67,1005.202,211.1417967
12.1055,688.781075,92,22.48,26.3,1020.612,67,1005.182,211.2772117
12.0645,686.886045,92,22.5,26.14,1020.596,67.6,1005.166,206.77841
14.5485,687.458795,92,22.58,26.14,1020.552,68,1005.122,206.36388
13.3345,689.308935,92,22.54,26.1,1020.5,68,1005.07,210.113905
13.3465,689.54701,92,22.38,26.06,1020.452,68.8,1005.022,209.5325733
17.7525,694.92098,92,22.48,26.16,1020.342,70.2,1004.914,222.3377583
13.625,692.433095,92,22.56,26.28,1020.162,71,1004.742,205.8741733
16.3935,691.54317,92,22.6,26.3,1020.148,71,1004.728,205.544515
12.9635,688.845955,92,22.56,26.34,1020.12,71,1004.7,211.2187233
16.193,692.86931,92,22.5,26.3,1020.094,71.4,1004.674,206.62682
13.574,696.916015,92,22.58,26.34,1020.086,71.4,1004.666,216.7372483
17.792,694.313765,92,22.6,26.46,1019.996,72.8,1004.576,221.22148
22.181,690.92479,92,22.56,26.5,1019.94,72.4,1004.52,218.7186067
19.5665,688.95176,92,22.36,26.44,1019.77,74,1004.35,211.2826833
13.0555,692.242755,92,22.28,26.36,1019.79,74,1004.37,205.9170533
14.755,687.890335,92,22.4,26.4,1019.814,74.4,1004.394,209.8860783
15.6095,688.973185,92,22.4,26.44,1019.838,74,1004.418,211.3472383
15.39,688.52074,91.4,22.38,26.38,1019.854,73.8,1004.434,212.8449267
14.9985,688.316635,91,22.3,26.1,1019.862,73.4,1004.442,211.43146
16.033,691.710615,92,22.32,26.08,1019.906,73.2,1004.486,205.46532
15.027,688.552295,91.6,22.4,26.16,1019.858,74,1004.438,212.30696
12,686.93431,92,22.34,26.06,1019.804,74,1004.384,206.60476
18.444,689.78677,92,22.38,26.18,1019.748,74.4,1004.328,212.0036367
16.79,692.135815,92,22.36,26.2,1019.814,74.4,1004.394,205.8233517
11.2145,687.232955,91.2,22.2,26.08,1019.842,74,1004.422,206.5999367
16.796,692.135815,91.6,22.08,25.84,1019.866,73.6,1004.446,205.8233517
15.1235,688.47076,92,22.12,25.8,1019.798,74,1004.378,212.5502233
16.3635,690.58301,92,22.28,25.9,1019.85,73.6,1004.43,205.7827467
16.206,692.858495,91.6,22.2,25.82,1019.742,74.8,1004.322,206.447135
15.3695,688.72234,92,22.02,25.8,1019.67,75,1004.25,212.3320817
11.491,687.640785,92,22.06,25.88,1019.634,74.6,1004.218,208.2052183
14.8785,688.119265,92,22.1,25.88,1019.606,75,1004.192,210.792255
16.1845,692.86931,92,22.14,25.84,1019.57,75.8,1004.16,206.62682
15.8165,691.600545,92,22.2,25.88,1019.62,76,1004.206,205.6221033
15.4055,688.54766,92,22.08,25.8,1019.56,76,1004.15,212.76559
16.861,691.376625,92,22.02,25.8,1019.602,75.6,1004.192,206.3640483
17.746,694.92098,92,22.1,25.84,1019.566,76,1004.156,222.3732367
13.0545,692.242755,92,22.06,25.76,1019.59,75.4,1004.18,205.9170533
11.047,686.491875,92,22.06,25.6,1019.602,75.4,1004.188,206.9427933
14.6545,688.268995,92,21.82,25.64,1019.686,74.8,1004.266,210.8134367
17.477,694.928735,92,21.98,25.64,1019.69,74.8,1004.27,222.8327267
17.228,695.025525,92,22,25.68,1019.776,74.8,1004.356,221.345335
17.1345,695.523305,92,22.04,25.6,1019.776,74,1004.356,222.6779517
17.793,694.313765,92,22.06,25.7,1019.762,74.4,1004.342,221.22148
13.873,692.68851,91.6,21.86,25.62,1019.902,72.8,1004.482,206.0623583
13.4035,694.912325,92,21.9,25.6,1019.898,73.2,1004.478,216.2978283
20.6785,688.829905,92,21.94,25.56,1019.842,74,1004.422,213.0003867
18.039,690.649965,92,21.92,25.6,1019.91,73.6,1004.49,209.0677433
16.5065,691.941095,92,22.04,25.64,1019.834,73.6,1004.414,205.2573617
17.919,695.52251,92,22.08,25.78,1019.874,73,1004.454,222.5087533
12.5115,690.06219,92,22,25.58,1019.906,73,1004.486,206.99512
16.637,693.46909,92,22,25.52,1019.998,72.4,1004.578,212.2106333
19.06,688.997695,92,21.96,25.6,1020.058,71.6,1004.638,214.42145
15.8575,692.309465,92,21.96,25.7,1020.066,71.8,1004.646,205.6481617
17.183,696.043695,92,21.92,25.74,1020.17,70.6,1004.75,220.5935433
20.7965,689.00381,92,21.8,25.7,1020.214,70.8,1004.792,213.282685
17.3475,691.361545,91.6,21.6,25.7,1020.322,70,1004.896,206.5340883
18.01,692.19649,92,21.86,25.72,1020.376,69,1004.946,208.1299783
11.686,688.04867,92,21.86,25.8,1020.396,69,1004.966,210.61505
15.692,688.96039,91.6,21.82,25.74,1020.47,68.4,1005.04,210.845585
16.663,693.009725,92,21.9,25.7,1020.498,68,1005.068,207.5784217
